Home Type,Posted,URL,Home Status,Home Price,Home City,Home Address,Home Zipcode,Lat,Lon,Num Beds,Num Baths,Square Feet,Brokered by
mobile,2024-12-26T18:40:30.000000Z,https://www.realtor.com/realestateandhomes-detail/12525-Knollwood-Ln-Lot-28_Suring_WI_54174_M97612-05557,for_sale,85000,Suring,12525 Knollwood Ln Unit 28,54174,45.13291,-88.431502,2,2,1056,Shorewest Realtors-Northern Realty and Land
single_family,2024-12-18T17:20:50.000000Z,https://www.realtor.com/realestateandhomes-detail/220-Chester-St_Plainfield_WI_54966_M74783-94861,for_sale,138000,Plainfield,220 Chester St,54966,44.211737,-89.490423,2,1,861,"Coffee House Realty, LLC"
single_family,2024-10-31T21:24:50.000000Z,https://www.realtor.com/realestateandhomes-detail/715-Palmyra-St_Sullivan_WI_53178_M79998-65480,for_sale,389900,Sullivan,715 Palmyra St,53178,43.013142,-88.586265,4,3,3080,CENTURY 21 Integrity Group
single_family,2024-12-12T22:10:32.000000Z,https://www.realtor.com/realestateandhomes-detail/2264-Circle-Dr_Wausau_WI_54401_M85348-53088,for_sale,315000,Wausau,2264 Circle Dr,54401,45.005817,-89.665716,4,3,2366,RE MAX Excel
single_family,2024-12-06T22:03:14.000000Z,https://www.realtor.com/realestateandhomes-detail/W9183-County-Road-O_Pembine_WI_54156_M82257-22404,for_sale,194000,Pembine,W9183 County Road O,54156,45.655678,-88.05278,2,1,1200,"Local Living Realty, LLC"
single_family,2024-12-08T15:12:36.000000Z,https://www.realtor.com/realestateandhomes-detail/432-S-County-Rd-W_Mount-Calvary_WI_53057_M73264-89862,for_sale,234900,Mount Calvary,432 S County Rd W,53057,43.821078,-88.254192,4,2.5,1800,Real Estate Property Shop LLC
single_family,2024-12-05T15:40:00.000000Z,https://www.realtor.com/realestateandhomes-detail/604-Butternut-St_Marathon_WI_54448_M72349-95676,for_sale,249900,Marathon,604 Butternut St,54448,44.929223,-89.853693,3,1.5,2052,First Weber Realtors
single_family,2024-11-15T18:19:45.000000Z,https://www.realtor.com/realestateandhomes-detail/512-Parkview-Dr_Johnson-Creek_WI_53038_M78771-16908,for_sale,419000,Johnson Creek,512 Parkview Dr,53038,43.084102,-88.780651,3,2,1555,Epique Realty
condos,2024-12-20T11:46:36.000000Z,https://www.realtor.com/realestateandhomes-detail/716-N-Jackson-Ave_Jefferson_WI_53549_M74497-43375,for_sale,334900,Jefferson,716 N Jackson Ave,53549,43.0136,-88.816906,3,2,2379,"Cold Water Realty, Llc"
single_family,2024-11-18T21:32:47.000000Z,https://www.realtor.com/realestateandhomes-detail/425-W-Menasha-Ave_Whitelaw_WI_54247_M84951-85342,for_sale,279900,Whitelaw,425 W Menasha Ave,54247,44.142654,-87.835443,3,2.5,2419,Brillion
single_family,2024-10-05T18:42:33.000000Z,https://www.realtor.com/realestateandhomes-detail/3885-130th-St_Chippewa-Falls_WI_54729_M74554-64537,for_sale,380000,Chippewa Falls,3885 130th St,54729,44.89904,-91.406774,4,2,2100,CENTURY 21 Affiliated
single_family,2024-12-19T07:41:20.000000Z,https://www.realtor.com/realestateandhomes-detail/2346-S-Howell-Ave_Milwaukee_WI_53207_M95683-62935,for_sale,249900,Milwaukee,2346 S Howell Ave,53207,43.001849,-87.904421,3,1,1110,Premier Point Realty Llc
mobile,2024-12-23T14:56:43.000000Z,https://www.realtor.com/realestateandhomes-detail/13875-Graphite-Rd_Tomah_WI_54660_M93963-49510,for_sale,74900,Tomah,13875 Graphite Rd,54660,43.974991,-90.455605,3,2,1280,VIP REALTY
multi_family,2024-12-23T17:32:42.000000Z,https://www.realtor.com/realestateandhomes-detail/210-Bay-St_Oshkosh_WI_54901_M85517-94571,for_sale,165000,Oshkosh,210 Bay St,54901,44.015194,-88.529739,,,2544,First Weber Realtors
mobile,2024-09-27T21:55:29.000000Z,https://www.realtor.com/realestateandhomes-detail/940-Mains-Crossing-Ave_Amery_WI_54001_M82903-93855,for_sale,275000,Amery,940 Mains Crossing Ave,54001,45.38804,-92.354667,3,2.5+,2860,Edina Realty - Siren
single_family,2024-11-04T23:30:47.000000Z,https://www.realtor.com/realestateandhomes-detail/251-Highlander-Blvd_Theresa_WI_53091_M84392-61757,for_sale,329900,Theresa,251 Highlander Blvd,53091,43.520639,-88.4556,3,2,1800,Coldwell Banker Realty
single_family,2024-12-18T19:03:14.000000Z,https://www.realtor.com/realestateandhomes-detail/1397-19-14-St_Cameron_WI_54822_M80779-41634,for_sale,219900,Stanley,1397 19 1/4 St,54822,45.40755,-91.758817,4,1,1644,"Jenkins Realty, Inc."
single_family,2024-09-05T02:37:45.000000Z,https://www.realtor.com/realestateandhomes-detail/326-Mosie-Ct_Manitowoc_WI_54220_M87565-78995,for_sale,979000,Manitowoc,326 Mosie Ct,54220,44.130209,-87.653127,5,3.5,5492,Keller Williams-Manitowoc
land,2024-12-16T20:24:43.000000Z,https://www.realtor.com/realestateandhomes-detail/Grimm-Rd_Hillsboro_WI_54634_M92047-29344,for_sale,225000,Hillsboro,Grimm Rd,54634,43.665202,-90.403952,,,,United Country - Oakwood Realty
land,2024-10-25T17:20:52.000000Z,https://www.realtor.com/realestateandhomes-detail/4441-Nicolet-Dr_Green-Bay_WI_54311_M87447-10389,for_sale,89900,Green Bay,4441 Nicolet Dr,54311,44.605538,-87.871593,,,,"Symes Realty, Llc"
single_family,2024-11-05T19:02:41.000000Z,https://www.realtor.com/realestateandhomes-detail/1507-Erin-Ln_Waukesha_WI_53188_M77341-09816,for_sale,299900,Waukesha,1507 Erin Ln,53188,43.012182,-88.252356,4,2,1750,Epique Realty
single_family,2024-09-06T07:29:23.000000Z,https://www.realtor.com/realestateandhomes-detail/7152-N-Beach-Dr_Fox-Point_WI_53217_M70148-20109,for_sale,2999900,Fox Point,7152 N Beach Dr,53217,43.147316,-87.893613,4,3.5+,3722,M3 Realty
single_family,2024-10-31T20:20:49.000000Z,https://www.realtor.com/realestateandhomes-detail/E6089-County-Road-K_Algoma_WI_54201_M71931-73291,for_sale,100000,Algoma,E6089 County Road K,54201,44.588201,-87.460404,2,1,1024,Green Bay
single_family,2024-10-30T13:59:44.000000Z,https://www.realtor.com/realestateandhomes-detail/4863-Marick-Ct_Cottage-Grove_WI_53527_M73098-30243,for_sale,399999,Cottage Grove,4863 Marick Ct,53527,43.114296,-89.176198,3,2.5,1864,"Encore Real Estate Services, Inc."
single_family,2024-08-01T11:34:59.000000Z,https://www.realtor.com/realestateandhomes-detail/3797-Whitefish-Bay-Trl_Sturgeon-Bay_WI_54235_M89571-51206,for_sale,895000,Sturgeon Bay,3797 Whitefish Bay Trl,54235,44.899987,-87.219507,4,3.5,2800,Sarkis & Associates
single_family,2024-11-07T08:21:07.000000Z,https://www.realtor.com/realestateandhomes-detail/1108-Western-Ave_Watertown_WI_53094_M88407-80583,for_sale,259900,Watertown,1108 Western Ave,53094,43.187806,-88.713695,3,1.5,1824,CENTURY 21 Affiliated
single_family,2024-12-13T22:15:00.000000Z,https://www.realtor.com/realestateandhomes-detail/10892-Stage-Rd_Brussels_WI_54204_M84099-10961,for_sale,447000,Brussels,10892 Stage Rd,54204,44.712854,-87.701413,3,2.5,1738,Quorum Realty
single_family,2024-11-05T14:18:34.000000Z,https://www.realtor.com/realestateandhomes-detail/10701-State-Road-42_Newton_WI_53063_M85335-05063,for_sale,230000,Meeme,10701 State Highway 42,53063,43.96908,-87.8207,4,2,1951,CRES
condos,2024-10-30T16:04:18.000000Z,https://www.realtor.com/realestateandhomes-detail/425-Maple-Leaf-Ct_Manitowoc_WI_54220_M86359-77112,for_sale,382500,Manitowoc,425 Maple Leaf Ct,54220,44.125417,-87.654833,3,2,1782,Manitowoc Office
single_family,2024-11-20T21:18:37.000000Z,https://www.realtor.com/realestateandhomes-detail/W288S250-Elmhurst-Rd_Waukesha_WI_53188_M74547-23896,for_sale,399900,Delafield,W288S250 Elmhurst Rd,53188,43.030328,-88.321164,1,1,638,Modern Realty Partners
single_family,2024-10-30T21:20:49.000000Z,https://www.realtor.com/realestateandhomes-detail/321-Tamarack-St_Randolph_WI_53956_M77675-75671,for_sale,323900,Randolph,321 Tamarack St,53956,43.541992,-89.00373,4,2,1900,CENTURY 21 Affiliated
single_family,2024-12-03T08:40:49.000000Z,https://www.realtor.com/realestateandhomes-detail/8122-W-High-St_Orfordville_WI_53576_M79040-50034,for_sale,286000,Hanover,8122 W High St,53576,42.637644,-89.160759,3,1,,"Beloit Auction & Realty, Inc."
single_family,2024-10-10T17:26:47.000000Z,https://www.realtor.com/realestateandhomes-detail/931-Duchateau-Ave_Green-Bay_WI_54304_M71834-49173,for_sale,460000,Green Bay,931 Duchateau Ave,54304,44.495514,-88.064116,3,2,2448,"Todd Wiese Homeselling System, Inc."
single_family,2024-12-05T17:20:51.000000Z,https://www.realtor.com/realestateandhomes-detail/1077-Meadow-Ln_Neenah_WI_54956_M74376-74987,for_sale,289900,Neenah,1077 Meadow Ln,54956,44.167345,-88.490859,3,1,1196,First Weber Realtors
single_family,2024-10-21T13:12:48.000000Z,https://www.realtor.com/realestateandhomes-detail/S71W32808-Tower-Hill-Dr_Mukwonago_WI_53149_M70182-59400,for_sale,515000,Mukwonago,S71W32808 Tower Hill Dr,53149,42.914714,-88.401592,3,2.5,2300,REALTY EXECUTIVES INTEGRITY Cedarburg
single_family,2024-09-18T19:27:06.000000Z,https://www.realtor.com/realestateandhomes-detail/E9853-County-Road-M_Elk-Mound_WI_54739_M89257-15014,for_sale,549900,Elk Mound,E9853 County Road M,54739,44.939843,-91.664913,5,3,3038,"Elite Realty Group, LLC"
land,2024-09-09T14:42:29.000000Z,https://www.realtor.com/realestateandhomes-detail/Hunters-Ln_Hawkins_WI_54766_M90667-28214,for_sale,28000,Hawkins,Hunters Ln,54766,45.411970885,-90.7789074,,,,"North Central Real Estate Brokerage, Llc"
condos,2024-10-10T23:00:37.000000Z,https://www.realtor.com/realestateandhomes-detail/4320-Melody-Ln-Apt-208_Madison_WI_53704_M89755-01520,for_sale,129900,Madison,4320 Melody Ln Apt 208,53704,43.132293,-89.309539,1,1,775,EXIT REALTY HGM
single_family,2024-12-02T15:19:41.000000Z,https://www.realtor.com/realestateandhomes-detail/9517-W-Grantosa-Dr_Wauwatosa_WI_53222_M80847-64482,for_sale,319800,Wauwatosa,9517 W Grantosa Dr,53222,43.09549,-88.032643,4,1.5,2056,RE/MAX Lakeside-Grnfld
single_family,2024-07-16T19:05:57.000000Z,https://www.realtor.com/realestateandhomes-detail/835-Anna-Ct_Waterloo_WI_53594_M82180-49198,for_sale,405000,Waterloo,835 Anna Ct,53594,43.192503,-88.986725,4,3.5,2663,Shorewest Realtors - Watertown
single_family,2024-08-20T20:29:31.000000Z,https://www.realtor.com/realestateandhomes-detail/1075-Rusalka-Cir_Reedsburg_WI_53959_M99867-17862,for_sale,279000,Reedsburg,1075 Rusalka Cir,53959,43.542257466,-89.98790973,2,2,1230,CENTURY 21 Affiliated
single_family,2024-12-27T17:03:35.000000Z,https://www.realtor.com/realestateandhomes-detail/5303-N-64th-St_Milwaukee_WI_53218_M96628-36291,for_sale,199000,Milwaukee,5303 N 64th St,53218,43.114005,-87.991489,3,2,1096,Keller Williams-W North Ave.
land,2024-09-03T15:03:11.000000Z,https://www.realtor.com/realestateandhomes-detail/Turnberry-Ln-Lot-78_Menomonee-Falls_WI_53051_M92573-96267,for_sale,156900,Menomonee Falls,Turnberry Ln Lot 78,53051,43.119808,-88.170503,,,,Korndoerfer Homes
land,2024-11-19T13:12:33.000000Z,https://www.realtor.com/realestateandhomes-detail/Ice-House-Bridge-Rd-Parcel-C_Webster_WI_54893_M92502-01727,for_sale,59900,Webster,Ice House Bridge Rd Parcel C,54893,45.858127,-92.485466,,,,Local Realty
single_family,2024-10-08T07:19:25.000000Z,https://www.realtor.com/realestateandhomes-detail/4043-S-Kansas-Ave_Saint-Francis_WI_53235_M72752-40264,for_sale,110000,Saint Francis,4043 S Kansas Ave,53235,42.970878,-87.887523,4,2,1742,Real Estate with Emily
single_family,2024-08-17T11:31:44.000000Z,https://www.realtor.com/realestateandhomes-detail/218815-Greentree-Rd_Mosinee_WI_54455_M76006-66774,for_sale,1200000,Mosinee,218815 Greentree Rd,54455,44.855994,-89.82664,5,4.5,5571,HOCKING REAL ESTATE LLC
land,2024-09-30T20:23:31.000000Z,https://www.realtor.com/realestateandhomes-detail/309-W-Elroy-St_Elroy_WI_53929_M70786-42851,for_sale,185000,Elroy,309 W Elroy St,53929,43.73637,-90.274342,,,,Winding Rivers Realty
land,2024-11-03T15:18:32.000000Z,https://www.realtor.com/realestateandhomes-detail/8630-Industrial-Dr_Caledonia_WI_53126_M99351-27870,for_sale,350000,Caledonia,8630 Industrial Dr,53126,42.769883,-87.889387,,,,"Pitts Brothers & Associates, Llc"
land,2024-11-12T21:30:54.000000Z,https://www.realtor.com/realestateandhomes-detail/5723-N-77th-St_Milwaukee_WI_53218_M99458-15932,for_sale,8500,Milwaukee,5723 N 77th St,53218,43.121865,-88.007627,,,,City Of Milwaukee Redevelopment Authority
land,2024-09-16T16:14:34.000000Z,https://www.realtor.com/realestateandhomes-detail/Crestfield-Way-Unit-54_Greenville_WI_54942_M93664-70890,for_sale,89900,Greenville,Crestfield Way Unit 54,54942,44.289594274,-88.53954703,,,,N.J. Schmidt Realty
land,2024-11-11T03:24:32.000000Z,https://www.realtor.com/realestateandhomes-detail/3122-W-Mount-Vernon-Ave_Milwaukee_WI_53208_M92886-21200,for_sale,19900,Milwaukee,3122 W MT Vernon Ave,53208,43.033946,-87.953533,,,,Riverwest Realty Milwaukee
land,2024-11-19T12:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W358N6271-Ennis-Rd_Oconomowoc_WI_53066_M93862-01763,for_sale,172000,Oconomowoc,W358N6271 Ennis Rd,53066,43.133833,-88.45875,,,,Zach Realty
land,2024-12-05T17:56:21.000000Z,https://www.realtor.com/realestateandhomes-detail/3085-Triumph-Dr-47_Sun-Prairie_WI_53590_M93688-45215,for_sale,99900,Sun Prairie,3085 Triumph Dr Lot 47,53590,43.168194,-89.27948,,,,Real Broker LLC
land,2024-11-19T12:06:35.000000Z,https://www.realtor.com/realestateandhomes-detail/W359N6209-Margaret-Ct_Oconomowoc_WI_53066_M93808-44151,for_sale,180200,Oconomowoc,W359N6209 Margaret Ct,53066,43.13313,-88.458632,,,,Zach Realty
land,2024-06-24T16:33:04.000000Z,https://www.realtor.com/realestateandhomes-detail/Sandstone-Ln-Unit-29_Crivitz_WI_54114_M93704-74094,for_sale,29400,Crivitz,Sandstone Ln Unit 29,54114,45.234659024,-88.06410716,,,,PINE CONE REALTY LLC
land,2024-11-19T12:10:46.000000Z,https://www.realtor.com/realestateandhomes-detail/W358N6309-Ennis-Rd_Oconomowoc_WI_53066_M94411-94484,for_sale,172000,Oconomowoc,W358N6309 Ennis Rd,53066,43.134037,-88.459812,,,,Zach Realty
single_family,2024-12-06T03:40:21.000000Z,https://www.realtor.com/realestateandhomes-detail/10814-E-Bowers-Lake-Rd_Whitewater_WI_53190_M88527-05868,for_sale,449900,Whitewater,10814 E Bowers Lake Rd,53190,42.806303,-88.832741,3,2,2944,Pifer's Auction & Realty
single_family,2024-08-22T15:07:58.000000Z,https://www.realtor.com/realestateandhomes-detail/19175-Black-Forest-Dr_Brookfield_WI_53045_M72218-09310,for_sale,629900,Brookfield,19175 Black Forest Dr,53045,43.044098,-88.151235,4,2.5,2490,Coldwell Banker Realty
land,2024-12-18T15:20:37.000000Z,https://www.realtor.com/realestateandhomes-detail/11843-Howen-Rd-E_Fence_WI_54511_M96404-84607,for_sale,40000,Fence,11843 Howen Rd E,54511,45.791977,-88.667091,,,,BERKSHIRE HATHAWAY HS BAY AREA REALTY
single_family,2024-08-01T17:33:32.000000Z,https://www.realtor.com/realestateandhomes-detail/3621-Golf-Rd_Eau-Claire_WI_54701_M84092-78419,for_sale,347000,Eau Claire,3621 Golf Rd,54701,44.769129,-91.450058,4,2.5,2652,Real Estate Solutions
single_family,2024-11-27T15:24:33.000000Z,https://www.realtor.com/realestateandhomes-detail/26833-106th-St_Trevor_WI_53179_M94463-47026,for_sale,349000,Salem Lakes,26833 106th St,53179,42.520831,-88.134553,3,2,1488,Shorewest Realtors - Lake Geneva
single_family,2024-07-28T18:49:21.000000Z,https://www.realtor.com/realestateandhomes-detail/1068-Ridgeway-Dr-Lot-9_Pewaukee_WI_53072_M98394-29333,for_sale,475900,Pewaukee,1068 Ridgeway Dr Lot 9,53072,43.074172,-88.244695,3,2,1500,"Bielinski Homes, Inc."
single_family,2024-05-16T15:37:08.000000Z,https://www.realtor.com/realestateandhomes-detail/289-River-Oaks-Cir_Delafield_WI_53018_M99123-53198,for_sale,1299000,Delafield,289 River Oaks Cir,53018,43.063668,-88.409223,4,3.5,3546,Realty Executives - Integrity
single_family,2024-12-05T15:38:38.000000Z,https://www.realtor.com/realestateandhomes-detail/1333-S-11th-St_Manitowoc_WI_54220_M78072-89978,for_sale,79900,Manitowoc,1333 S 11th St,54220,44.082401,-87.661727,2,1,870,"Score Realty Group, LLC"
townhomes,2024-12-17T01:56:51.000000Z,https://www.realtor.com/realestateandhomes-detail/507-Reed-St_Somerset_WI_54025_M86292-36958,for_sale,289000,Somerset,507 Reed St Unit 2A,54025,45.137865,-92.671057,2,2,1416,Coldwell Banker Realty
single_family,2024-10-22T16:24:05.000000Z,https://www.realtor.com/realestateandhomes-detail/81405-Orienta-Lake-Rd_Port-Wing_WI_54865_M90874-13842,for_sale,699900,Port Wing,81405 Orienta Lake Rd,54865,46.754227,-91.525938,3,2,2900,Coldwell Banker Realty
mobile,2024-10-07T19:01:25.000000Z,https://www.realtor.com/realestateandhomes-detail/N9197-Fedyn-Rd_Ladysmith_WI_54848_M89311-61345,for_sale,1250000,Ladysmith,N9197 Fedyn Rd,54848,45.619012,-91.001228,4,3,2519,Hansen Real Estate Group
single_family,2024-11-07T20:03:20.000000Z,https://www.realtor.com/realestateandhomes-detail/240-Fairway-Dr_Luxemburg_WI_54217_M98932-04831,for_sale,439900,Luxemburg,240 Fairway Dr,54217,44.557634,-87.715478,3,2,1636,NextHome Select Realty
single_family,2024-05-23T20:39:36.000000Z,https://www.realtor.com/realestateandhomes-detail/6355-White-Tail-Dr_Eau-Claire_WI_54701_M82853-00925,for_sale,1099900,Eau Claire,6355 White Tail Dr,54701,44.737295,-91.470374,5,4.5,6295,Donnellan Real Estate
single_family,2024-11-15T15:58:58.000000Z,https://www.realtor.com/realestateandhomes-detail/4541-County-Rd-E_Junction-City_WI_54443_M78744-12115,for_sale,299900,Junction City,4541 County Rd E,54443,44.677272,-89.701326,3,2,1664,"KPR Brokers, LLC"
single_family,2024-09-20T16:52:12.000000Z,https://www.realtor.com/realestateandhomes-detail/336-S-Locust-St_Reedsburg_WI_53959_M85801-02256,for_sale,115000,Reedsburg,336 S Locust St,53959,43.529608,-90.005417,4,2,1458,RE MAX Preferred
single_family,2024-11-15T00:05:51.000000Z,https://www.realtor.com/realestateandhomes-detail/534-Cth-G_Pelican-Lake_WI_54463_M92530-62989,for_sale,549900,Pelican Lake,534 Cth G,54463,45.487605,-89.192669,2,1,1132,First Weber Realtors
multi_family,2024-12-20T23:21:11.000000Z,https://www.realtor.com/realestateandhomes-detail/9423-W-Capitol-Dr-9425_Milwaukee_WI_53222_M96003-21750,for_sale,249900,Milwaukee,9423 W Capitol Dr Unit 9425,53222,43.089359,-88.031029,,,,Keller Willliams Prestige
single_family,2024-08-27T18:19:32.000000Z,https://www.realtor.com/realestateandhomes-detail/W227N7886-Timberland-Dr_Sussex_WI_53089_M90244-69646,for_sale,554900,Sussex,W227N7886 Timberland Dr,53089,43.1613,-88.198654,3,2,1927,Harbor Homes Inc
land,2024-10-30T21:08:10.000000Z,https://www.realtor.com/realestateandhomes-detail/1039-Linden-St_Cleveland_WI_53015_M90493-72565,for_sale,72000,Cleveland,1039 N Linden St,53015,43.914937,-87.750726,,,,NAI Pfefferle - Sheboygan
single_family,2024-12-10T14:06:36.000000Z,https://www.realtor.com/realestateandhomes-detail/3425-S-44th-St_Greenfield_WI_53219_M87774-76599,for_sale,324900,Greenfield,3425 S 44th St,53219,42.982515,-87.969694,4,1.5+,2267,Keller Williams Realty - Milwaukee Southwest
single_family,2024-07-26T18:54:40.000000Z,https://www.realtor.com/realestateandhomes-detail/405-Caroll-St_Osceola_WI_54020_M86917-10789,for_sale,272000,Osceola,405 Caroll St,54020,45.324667,-92.69525,2,1.5,1952,RE/MAX SYNERGY
single_family,2024-11-15T18:03:44.000000Z,https://www.realtor.com/realestateandhomes-detail/E2182-King-Rd_Waupaca_WI_54981_M89393-02042,for_sale,225000,Waupaca,E2182 King Rd,54981,44.337721,-89.119019,3,1,1162,RE MAX Lyons Real Estate
condos,2024-12-16T19:24:32.000000Z,https://www.realtor.com/realestateandhomes-detail/400-Sheffield-Rd-Unit-5_Waukesha_WI_53186_M73134-66898,for_sale,215000,Waukesha,400 Sheffield Rd Unit 5,53186,42.9981,-88.203992,2,2,1140,Shorewest Realtors - Mukwonago
condos,2024-09-26T15:37:22.000000Z,https://www.realtor.com/realestateandhomes-detail/3627-N-6th-St-Apt-104_Wausau_WI_54403_M73087-15351,for_sale,147900,Wausau,3627 N 6th St,54403,44.990964,-89.616869,2,2,1056,First Weber Realtors
mobile,2024-09-05T00:50:38.000000Z,https://www.realtor.com/realestateandhomes-detail/6679-N-Plantation-Rd-W_Mercer_WI_54547_M75520-68345,for_sale,159000,Mercer,6679 Plantation Rd W,54547,46.218845,-90.040247,2,1,800,PELICAN PROPERTIES REALTY LLC
single_family,2024-08-12T22:09:36.000000Z,https://www.realtor.com/realestateandhomes-detail/5100-Ridgedale-Rd_Eau-Claire_WI_54701_M82809-03544,for_sale,885000,Eau Claire,5100 Ridgedale Rd,54701,44.753367,-91.434227,4,4.5,6086,RE MAX Affiliates
land,2024-10-30T20:54:42.000000Z,https://www.realtor.com/realestateandhomes-detail/Linden-St-Lot-20_Cleveland_WI_53015_M70833-67495,for_sale,22400,Cleveland,Linden St Lot 20,53015,43.915491,-87.751984,,,,NAI Pfefferle - Sheboygan
single_family,2024-10-24T07:27:27.000000Z,https://www.realtor.com/realestateandhomes-detail/8040-N-Gray-Log-Ln_Fox-Point_WI_53217_M89850-44595,for_sale,1699000,Fox Point,8040 N Gray Log Ln,53217,43.164087,-87.892249,4,3.5+,6417,Keller Williams Realty-Milwaukee North Shore
mobile,2024-11-04T23:38:55.000000Z,https://www.realtor.com/realestateandhomes-detail/4625-Mormon-Coulee-Rd-Trlr-91_La-Crosse_WI_54601_M96007-16164,for_sale,18000,La Crosse,4625 Mormon Coulee Rd Trlr 91,54601,43.767426,-91.210106,2,2.5,728,Cindy Gerke & Associates Realtors Corp
